CustomerLoyaltyID,Gender,Age,AffluenceGrade,LoyaltyCardTenure,OrganicsPurchaseCount,OrganicsPurchaseIndicator,TotalSpend
13968017,1,47.0,10.0,2.0,0,0,2000.0
13968548,0,62.0,6.0,5.0,0,0,5000.0
13974181,0,58.0,13.0,8.0,0,0,2000.0
13983717,0,78.0,6.0,12.0,0,0,4884.25
13984993,0,76.0,6.0,20.0,0,0,500.0
13986090,0,65.0,11.0,4.0,1,1,12433.27
13994557,0,32.0,8.0,5.0,0,0,39257.79
13994972,1,67.0,6.0,8.0,0,0,12158.67
13996819,0,62.0,9.0,5.0,1,1,6107.64
14004151,1,46.0,6.0,8.0,0,0,9000.0
14014246,0,36.0,13.0,7.0,3,1,2000.0
14025140,0,51.0,2.0,3.0,0,0,20712.0
14027585,0,65.0,13.0,2.0,1,1,4000.0
14031302,0,73.0,9.0,7.0,1,1,3000.01
14038307,0,46.0,15.0,4.0,0,0,1000.0
14051079,0,37.0,9.0,7.0,0,0,2300.0
14051370,0,56.0,7.0,12.0,0,0,500.0
14052326,0,64.0,7.0,19.0,0,0,4459.17
14060329,1,77.0,4.0,9.0,0,0,12000.0
14067668,0,44.0,16.0,3.0,1,1,211.0
14085682,0,31.0,9.0,5.0,0,0,2000.0
14087243,0,69.0,15.0,3.0,1,1,22332.01
14094363,1,66.0,12.0,12.0,0,0,1000.0
14111330,0,66.0,8.0,12.0,0,0,1500.0
14116642,1,59.0,9.0,8.0,0,0,6000.01
14118440,1,64.0,6.0,2.0,0,0,12000.0
14118750,0,78.0,7.0,12.0,1,1,11900.01
14119056,1,53.0,8.0,5.0,0,0,4000.01
14127466,0,46.0,7.0,8.0,0,0,12050.0
14129000,1,74.0,13.0,19.0,1,1,3000.0
14145332,0,65.0,10.0,5.0,1,1,480.0
14152649,0,52.0,11.0,6.0,0,0,1615.12
14154803,0,37.0,8.0,5.0,1,1,720.01
14156873,0,66.0,7.0,2.0,0,0,2000.0
14167980,0,66.0,9.0,7.0,0,0,3026.67
14175029,0,36.0,9.0,11.0,0,0,23000.0
14176319,1,69.0,6.0,23.0,0,0,6000.0
14177633,0,40.0,15.0,6.0,1,1,3000.0
14179342,0,57.0,6.0,6.0,0,0,6053.35
14182440,0,45.0,5.0,6.0,0,0,6053.35
14187140,0,49.0,16.0,11.0,0,0,4884.25
14188457,0,63.0,9.0,5.0,0,0,3000.0
14191105,0,61.0,10.0,7.0,0,0,17026.67
14196409,0,79.0,13.0,8.0,1,1,3000.0
14201135,1,45.0,5.0,4.0,0,0,1000.0
14215756,0,32.0,15.0,4.0,1,1,1000.43
14217112,1,71.0,3.0,5.0,0,0,3000.0
14225530,1,63.0,9.0,6.0,0,0,3000.0
14229803,0,42.0,7.0,8.0,0,0,3100.0
14241250,0,46.0,7.0,2.0,0,0,6000.0
14248328,0,55.0,8.0,8.0,0,0,6600.0
14250799,1,59.0,6.0,11.0,0,0,3050.0
14254638,0,29.0,12.0,9.0,1,1,6000.0
14255812,1,77.0,6.0,4.0,0,0,12000.0
14258528,0,54.0,11.0,9.0,0,0,1000.01
14260581,0,59.0,10.0,8.0,0,0,3000.0
14274582,0,51.0,8.0,8.0,0,0,3000.0
14278863,1,34.0,9.0,12.0,2,1,12210.64
14285681,0,37.0,7.0,8.0,0,0,420.0
14289725,0,50.0,5.0,8.0,0,0,2100.01
14293021,0,51.0,5.0,11.0,0,0,21500.0
14302764,0,75.0,5.0,4.0,0,0,10000.0
14307146,1,63.0,7.0,2.0,0,0,5000.0
14308576,0,70.0,5.0,8.0,0,0,12000.0
14310694,0,31.0,7.0,3.0,1,1,50.0
14316188,0,50.0,10.0,10.0,0,0,4200.01
14319365,0,60.0,9.0,5.0,0,0,5000.0
14332671,0,77.0,8.0,5.0,0,0,2500.0
14348438,0,34.0,14.0,6.0,0,0,50.0
14358581,1,77.0,8.0,5.0,1,1,10000.0
14360128,0,70.0,7.0,14.0,0,0,6000.0
14364565,0,52.0,10.0,7.0,0,0,12106.7
14371383,1,45.0,4.0,4.0,0,0,9519.0
14373025,0,75.0,7.0,5.0,0,0,6107.64
14380358,0,36.0,10.0,4.0,1,1,6000.0
14384531,1,47.0,11.0,7.0,1,1,2000.0
14387174,1,60.0,8.0,3.0,0,0,7500.0
14391120,0,67.0,17.0,12.0,0,0,8300.0
14396351,0,46.0,11.0,13.0,0,0,240.0
14406306,1,38.0,12.0,8.0,0,0,16035.57
14416999,0,36.0,21.0,5.0,1,1,18000.0
14420066,0,57.0,7.0,10.0,0,0,250.0
14422468,1,61.0,9.0,8.0,0,0,3000.0
14422530,0,50.0,6.0,8.0,0,0,75.01
14437007,1,64.0,5.0,5.0,0,0,1000.0
14437325,0,32.0,8.0,9.0,1,1,350.0
14442019,0,65.0,7.0,8.0,0,0,13850.0
14444739,0,66.0,15.0,32.0,0,0,951.91
14446480,0,50.0,7.0,6.0,0,0,11000.0
14455218,0,75.0,8.0,6.0,0,0,6000.0
14456672,1,67.0,9.0,9.0,0,0,500.0
14464543,0,50.0,5.0,7.0,0,0,6053.35
14469758,0,63.0,14.0,10.0,1,1,100.0
14475251,1,63.0,11.0,3.0,0,0,6000.0
14478900,0,41.0,5.0,6.0,0,0,2000.0
14480476,0,43.0,15.0,5.0,1,1,1000.0
14482010,0,77.0,10.0,8.0,0,0,1900.0
14484498,0,73.0,13.0,9.0,0,0,700.0
14500833,0,55.0,11.0,2.0,1,1,12000.0
14505215,1,39.0,9.0,10.0,0,0,6000.0
14505959,0,41.0,15.0,8.0,1,1,6105.33
14525038,0,38.0,11.0,2.0,1,1,650.01
14539047,0,65.0,15.0,4.0,0,0,5000.0
14539926,1,65.0,8.0,8.0,0,0,9000.0
14549719,1,53.0,19.0,5.0,2,1,1600.0
14562758,0,75.0,12.0,9.0,0,0,500.0
14569086,1,34.0,10.0,5.0,1,1,3000.01
14573156,0,62.0,7.0,11.0,1,1,35884.25
14581590,1,67.0,5.0,12.0,0,0,6000.0
14582449,1,72.0,9.0,5.0,0,0,6000.0
14591545,0,60.0,9.0,14.0,0,0,6000.0
14617420,1,61.0,9.0,5.0,0,0,6000.0
14619326,0,50.0,20.0,17.0,2,1,4884.25
14637618,0,37.0,11.0,7.0,1,1,100.0
14645734,0,36.0,6.0,4.0,0,0,1000.0
14646676,0,50.0,12.0,6.0,1,1,3000.0
14652218,0,72.0,6.0,8.0,0,0,6000.0
14658127,0,37.0,6.0,3.0,1,1,7500.0
14665875,1,52.0,10.0,4.0,0,0,6053.34
14667339,0,30.0,14.0,11.0,2,1,489.91
14671220,0,65.0,8.0,5.0,0,0,6000.0
14679914,0,74.0,7.0,4.0,0,0,20000.0
14681145,1,35.0,7.0,4.0,0,0,12053.34
14696061,0,35.0,9.0,12.0,0,0,6000.0
14698854,0,64.0,18.0,9.0,0,0,1000.0
14705273,0,59.0,12.0,6.0,1,1,12107.64
14710188,0,30.0,17.0,7.0,1,1,4000.0
14713314,0,58.0,6.0,19.0,0,0,3000.0
14731789,0,55.0,11.0,7.0,0,0,4000.0
14739542,0,50.0,7.0,2.0,0,0,10000.0
14741083,0,71.0,12.0,18.0,0,0,3000.0
14746352,1,51.0,12.0,2.0,0,0,9000.0
14747863,0,45.0,7.0,8.0,0,0,3000.0
14749122,1,48.0,9.0,9.0,0,0,12000.0
14753820,0,56.0,8.0,2.0,0,0,5000.0
14764377,1,45.0,17.0,4.0,0,0,12000.0
14772590,1,59.0,10.0,3.0,0,0,20538.99
14790424,1,65.0,5.0,12.0,0,0,50000.0
14792761,0,50.0,14.0,2.0,0,0,6000.0
14794152,0,64.0,7.0,4.0,0,0,5000.0
14800454,0,64.0,7.0,17.0,1,1,12605.32
14803704,0,51.0,7.0,3.0,0,0,20249.84
14809176,0,28.0,10.0,6.0,1,1,1590.0
14810441,1,63.0,10.0,8.0,1,1,10833.16
14810603,0,59.0,11.0,7.0,1,1,2500.0
14812118,0,49.0,10.0,4.0,1,1,2600.0
14815087,0,74.0,6.0,2.0,0,0,6000.0
14821028,1,71.0,7.0,3.0,0,0,6000.0
14821656,1,63.0,10.0,16.0,0,0,25000.0
14856069,1,71.0,12.0,8.0,0,0,17094.9
14860805,0,37.0,10.0,5.0,1,1,2000.0
14882752,0,71.0,7.0,8.0,0,0,1000.0
14901935,1,68.0,8.0,6.0,0,0,8594.76
14903628,1,48.0,8.0,4.0,0,0,2000.0
14911442,0,63.0,8.0,2.0,1,1,2500.0
14914107,0,37.0,8.0,8.0,0,0,12088.11
14924374,0,61.0,14.0,5.0,0,0,5000.0
14931001,0,44.0,2.0,9.0,0,0,4600.0
14932113,1,69.0,8.0,8.0,0,0,12684.25
14933667,0,62.0,7.0,8.0,0,0,5500.0
14934337,0,35.0,7.0,6.0,1,1,6107.64
14941465,1,55.0,10.0,9.0,0,0,2100.0
14943824,1,64.0,8.0,4.0,0,0,10000.0
14947005,1,52.0,17.0,8.0,0,0,600.0
14948109,0,76.0,8.0,6.0,0,0,12053.34
14959828,0,42.0,9.0,12.0,0,0,12000.0
14974592,0,61.0,12.0,9.0,0,0,6000.01
14976366,0,79.0,8.0,12.0,0,0,15000.0
14976749,1,38.0,7.0,4.0,0,0,10000.0
14979063,0,37.0,16.0,6.0,1,1,12000.0
14998130,0,56.0,8.0,2.0,0,0,6000.0
15001229,0,34.0,6.0,13.0,1,1,100.0
15002586,0,72.0,8.0,5.0,0,0,6000.0
15008339,0,72.0,4.0,2.0,0,0,6000.0
15017990,0,61.0,6.0,12.0,0,0,6000.0
15018679,0,62.0,2.0,6.0,0,0,6000.0
15020843,0,54.0,7.0,8.0,0,0,3000.01
15021858,0,53.0,8.0,7.0,0,0,45000.0
15033082,1,47.0,15.0,15.0,0,0,10000.0
15034372,1,59.0,13.0,11.0,0,0,7900.0
15036421,0,61.0,6.0,10.0,0,0,6000.0
15041565,0,60.0,8.0,5.0,0,0,3000.0
15050807,0,67.0,10.0,4.0,0,0,6053.34
15055124,0,68.0,8.0,10.0,0,0,17996.5
15056678,0,37.0,17.0,9.0,3,1,6105.32
15057151,0,42.0,10.0,2.0,1,1,500.0
15057801,0,74.0,10.0,4.0,1,1,5000.0
15064247,0,76.0,11.0,32.0,0,0,1500.0
15067831,1,62.0,6.0,5.0,0,0,1000.0
15069370,0,48.0,10.0,2.0,0,0,6000.0
15085856,0,70.0,4.0,6.0,0,0,6000.0
15087212,0,60.0,12.0,2.0,1,1,3000.0
15095894,0,47.0,7.0,4.0,0,0,6053.34
15097471,0,44.0,5.0,5.0,1,1,480.0
15098710,0,65.0,6.0,8.0,0,0,3000.0
15100111,0,59.0,7.0,2.0,0,0,6000.0
15104001,0,56.0,13.0,9.0,0,0,1500.0
15106578,0,68.0,6.0,6.0,0,0,6053.35
15112365,1,33.0,25.0,11.0,3,1,2650.0
15118975,1,60.0,5.0,9.0,1,1,6178.5
15119505,0,68.0,14.0,8.0,1,1,4884.25
15128032,0,56.0,6.0,4.0,0,0,11000.0
15133001,0,40.0,5.0,5.0,0,0,13911.0
15137473,0,55.0,11.0,9.0,0,0,300.0
15146294,1,72.0,3.0,7.0,0,0,6053.35
15149323,0,75.0,4.0,4.0,0,0,18053.35
15153231,1,77.0,10.0,2.0,0,0,1000.0
15176916,0,35.0,14.0,5.0,1,1,420.0
15181413,1,66.0,7.0,5.0,0,0,4500.0
15182436,1,56.0,8.0,5.0,0,0,1000.0
15186512,1,36.0,11.0,7.0,1,1,600.0
15190080,0,66.0,7.0,4.0,0,0,2700.0
15195295,0,60.0,11.0,4.0,0,0,3430.0
15199800,0,47.0,11.0,5.0,0,0,6000.0
15201635,0,69.0,11.0,2.0,1,1,2500.0
15203964,0,61.0,6.0,9.0,0,0,300.01
15208699,1,61.0,6.0,2.0,0,0,5000.0
15210111,0,36.0,6.0,10.0,0,0,3000.0
15211045,0,61.0,11.0,8.0,0,0,3000.0
15211401,0,40.0,19.0,3.0,1,1,5000.0
15222403,1,49.0,6.0,4.0,0,0,2000.0
15232255,1,59.0,5.0,8.0,0,0,3000.0
15235971,0,55.0,3.0,7.0,0,0,3290.4
15238857,0,59.0,7.0,5.0,0,0,11000.0
15264130,0,72.0,6.0,5.0,0,0,6053.35
15265153,0,72.0,4.0,9.0,0,0,300.0
15265382,0,62.0,9.0,9.0,1,1,3300.0
15271056,0,71.0,8.0,8.0,0,0,20000.0
15278069,0,59.0,8.0,3.0,0,0,20290.99
15290409,0,76.0,5.0,5.0,1,1,3000.0
15296946,0,59.0,7.0,4.0,0,0,6000.0
15300668,0,42.0,15.0,4.0,2,1,420.0
15305511,1,63.0,9.0,9.0,0,0,15075.0
15306534,0,61.0,13.0,5.0,0,0,9600.0
15309703,0,58.0,7.0,4.0,0,0,6000.0
15313301,0,68.0,9.0,8.0,0,0,3000.01
15319423,0,74.0,7.0,30.0,0,0,2500.0
15329976,0,48.0,9.0,4.0,1,1,12053.34
15341186,0,69.0,4.0,9.0,0,0,18140.78
15350517,1,58.0,8.0,6.0,0,0,6000.0
15351475,0,48.0,7.0,6.0,0,0,3300.0
15355071,0,47.0,7.0,8.0,0,0,2000.0
15360288,0,38.0,13.0,11.0,1,1,300.0
15394212,1,49.0,8.0,6.0,1,1,6000.0
15400581,0,62.0,8.0,8.0,0,0,3000.0
15409937,1,42.0,6.0,9.0,0,0,500.0
15421325,1,42.0,10.0,4.0,0,0,600.0
15421775,1,74.0,8.0,4.0,0,0,14500.0
15421783,0,36.0,6.0,7.0,0,0,650.0
15428648,0,61.0,6.0,4.0,0,0,5044.45
15430359,0,79.0,10.0,12.0,0,0,41000.0
15436950,0,65.0,10.0,2.0,0,0,6000.0
15444597,0,56.0,9.0,4.0,0,0,12000.0
15454371,1,54.0,9.0,4.0,0,0,16000.0
15455998,0,73.0,9.0,3.0,0,0,20540.08
15459497,1,74.0,3.0,17.0,0,0,4391.5
15462609,1,68.0,5.0,4.0,0,0,28143.63
15465861,0,57.0,13.0,13.0,0,0,3000.0
15470504,0,52.0,7.0,11.0,0,0,50.0
15476448,0,63.0,10.0,11.0,0,0,38000.0
15487474,0,78.0,5.0,5.0,1,1,5000.0
15492958,1,50.0,7.0,11.0,0,0,3000.0
15509486,0,56.0,7.0,10.0,0,0,1000.0
15512657,1,63.0,9.0,2.0,0,0,5000.0
15523160,1,67.0,5.0,10.0,0,0,950.0
15532348,1,60.0,6.0,9.0,0,0,50.0
15532593,0,53.0,7.0,5.0,1,1,1900.0
15534251,0,70.0,9.0,2.0,0,0,6000.0
15535584,0,72.0,9.0,6.0,0,0,9000.0
15536661,1,56.0,7.0,32.0,0,0,130.0
15542327,0,50.0,10.0,4.0,1,1,9053.34
15545202,0,27.0,11.0,4.0,1,1,2420.0
15548929,0,48.0,9.0,4.0,0,0,15000.0
15550222,0,68.0,9.0,14.0,0,0,19000.0
15553418,0,59.0,6.0,10.0,0,0,300.01
15555070,1,66.0,5.0,2.0,0,0,6000.0
15566692,0,77.0,9.0,3.0,0,0,1500.0
15572307,0,76.0,6.0,8.0,0,0,10600.0
15575748,0,58.0,4.0,5.0,0,0,6000.0
15580806,0,51.0,8.0,3.0,0,0,10000.0
15586138,0,71.0,12.0,19.0,0,0,12000.0
15595641,0,37.0,8.0,5.0,0,0,480.01
15628981,0,52.0,5.0,6.0,0,0,12013.19
15638561,0,53.0,13.0,9.0,0,0,420.0
15642313,0,44.0,6.0,9.0,0,0,50.0
15648982,0,57.0,9.0,3.0,0,0,6000.0
15657507,1,60.0,7.0,4.0,0,0,6000.0
15660311,0,58.0,5.0,5.0,0,0,4000.0
15689727,0,43.0,6.0,2.0,0,0,4500.0
15702197,0,37.0,11.0,5.0,1,1,10000.0
15710939,1,24.0,10.0,2.0,1,1,6000.0
15722090,0,36.0,11.0,5.0,0,0,1420.0
15734897,0,71.0,6.0,2.0,0,0,8000.0
15743535,0,69.0,6.0,8.0,0,0,500.0
15765660,0,68.0,13.0,5.0,0,0,3000.0
15774333,1,72.0,7.0,4.0,0,0,1000.0
15778312,1,61.0,8.0,5.0,0,0,8107.64
15779971,0,67.0,2.0,11.0,0,0,1500.0
15789209,0,47.0,6.0,2.0,0,0,6000.0
15791815,0,75.0,7.0,16.0,0,0,3000.0
15797252,1,48.0,6.0,7.0,0,0,1050.0
15815722,1,59.0,12.0,16.0,0,0,800.0
15828506,0,59.0,6.0,6.0,0,0,18000.0
15834905,0,67.0,11.0,7.0,0,0,5503.83
15870073,0,66.0,7.0,9.0,1,1,1000.0
15874141,0,37.0,9.0,2.0,0,0,4000.0
15886131,0,47.0,12.0,6.0,1,1,6053.35
15887030,1,47.0,5.0,3.0,0,0,1711.02
15893081,0,75.0,5.0,12.0,0,0,5000.0
15903079,0,51.0,11.0,9.0,0,0,600.0
15909700,0,61.0,15.0,15.0,1,1,4800.0
15920828,0,55.0,6.0,2.0,0,0,6000.0
15944638,1,69.0,5.0,5.0,0,0,15053.35
15973212,0,44.0,10.0,11.0,1,1,50.02
15982009,1,24.0,5.0,2.0,1,1,5000.0
15988538,0,62.0,10.0,8.0,0,0,12000.0
16001958,1,54.0,8.0,11.0,0,0,4400.0
16035089,1,43.0,8.0,8.0,0,0,25625.0
16049500,0,58.0,9.0,6.0,1,1,9000.0
16049551,0,53.0,5.0,10.0,0,0,50.0
16052188,1,38.0,8.0,6.0,0,0,1000.0
16058615,1,58.0,5.0,4.0,0,0,8000.0
16064119,1,76.0,7.0,8.0,0,0,100.01
16072715,0,67.0,9.0,2.0,0,0,4800.0
16078136,1,53.0,7.0,4.0,0,0,30000.0
16084101,0,52.0,8.0,4.0,0,0,1500.0
16090446,0,70.0,6.0,13.0,1,1,4000.0
16098846,0,53.0,6.0,5.0,0,0,15000.0
16113381,0,62.0,5.0,2.0,0,0,6000.0
16147766,0,74.0,9.0,5.0,0,0,6053.35
16155262,0,47.0,8.0,5.0,0,0,1000.0
16158571,1,49.0,10.0,15.0,0,0,3486.7
16159705,0,53.0,15.0,4.0,2,1,8000.0
16168119,0,78.0,7.0,4.0,0,0,10000.0
16173090,0,63.0,13.0,8.0,0,0,9000.0
16174135,1,63.0,6.0,7.0,0,0,3000.0
16194551,1,64.0,11.0,4.0,1,1,6053.34
16198506,0,73.0,9.0,6.0,0,0,1000.0
16203631,0,70.0,14.0,12.0,1,1,3000.0
16207637,0,50.0,10.0,4.0,0,0,5000.0
16209338,0,33.0,15.0,5.0,2,1,2500.0
16216334,0,63.0,5.0,4.0,0,0,6000.0
16228618,0,73.0,10.0,12.0,0,0,14000.0
16233883,0,54.0,13.0,8.0,1,1,50.01
16236254,0,57.0,18.0,9.0,2,1,5000.0
16244249,0,34.0,20.0,5.0,3,1,1000.0
16248589,1,50.0,6.0,4.0,0,0,5000.0
16252098,0,79.0,7.0,8.0,0,0,16105.32
16264185,1,69.0,5.0,8.0,0,0,5050.0
16283228,0,63.0,5.0,5.0,0,0,6053.35
16292375,1,51.0,11.0,3.0,0,0,10000.0
16318676,1,69.0,10.0,8.0,0,0,6105.32
16330072,0,70.0,14.0,5.0,1,1,6000.0
16350944,0,63.0,9.0,8.0,0,0,12000.0
16353854,0,71.0,5.0,4.0,0,0,6000.0
16356047,0,53.0,7.0,2.0,1,1,6000.0
16357000,1,56.0,6.0,2.0,0,0,2200.0
16389379,0,29.0,9.0,8.0,1,1,840.0
16391829,0,59.0,9.0,7.0,0,0,1260.0
16396502,1,67.0,4.0,3.0,0,0,4000.0
16397878,1,57.0,6.0,13.0,0,0,3000.0
16401360,0,48.0,7.0,9.0,0,0,600.0
16402146,0,44.0,5.0,9.0,0,0,50.01
16415647,0,65.0,6.0,6.0,0,0,4000.0
16419952,0,43.0,12.0,8.0,1,1,5000.01
16429222,1,68.0,8.0,4.0,0,0,36075.0
16443993,1,42.0,8.0,12.0,0,0,5872.76
16447034,0,33.0,12.0,5.0,2,1,1500.0
16457803,0,73.0,4.0,4.0,0,0,1000.0
16463889,1,50.0,5.0,8.0,0,0,50.01
16466187,1,67.0,7.0,5.0,0,0,3000.0
16472632,1,26.0,7.0,2.0,0,0,6000.0
16477324,1,60.0,13.0,3.0,0,0,10000.0
16478320,1,71.0,13.0,2.0,0,0,5000.0
16503627,1,34.0,12.0,7.0,1,1,10552.66
16505255,0,70.0,11.0,23.0,0,0,9000.0
16508114,0,61.0,11.0,5.0,0,0,3000.0
16509382,0,55.0,9.0,4.0,0,0,10000.0
16516583,0,43.0,6.0,8.0,0,0,1910.01
16520734,1,44.0,13.0,9.0,0,0,1302.5
16521293,1,77.0,11.0,23.0,0,0,6000.0
16528751,0,52.0,6.0,8.0,0,0,16625.0
16535111,0,78.0,12.0,5.0,1,1,4500.0
16538927,1,72.0,9.0,14.0,0,0,10000.0
16546679,1,53.0,7.0,3.0,0,0,3000.0
16546857,0,62.0,11.0,2.0,1,1,6000.0
16547446,0,62.0,10.0,17.0,0,0,20700.0
16551346,0,56.0,6.0,8.0,0,0,3000.0
16559444,1,49.0,5.0,16.0,0,0,500.0
16561414,0,74.0,5.0,16.0,0,0,3000.0
16565657,1,49.0,12.0,8.0,0,0,50.01
16565835,1,50.0,9.0,3.0,0,0,3000.0
16571088,1,50.0,5.0,7.0,0,0,4026.67
16571762,0,72.0,13.0,8.0,0,0,8700.0
16573447,0,59.0,5.0,11.0,0,0,19553.35
16576411,0,78.0,10.0,27.0,0,0,3000.0
16579054,0,76.0,6.0,2.0,0,0,6000.0
16587170,0,70.0,7.0,32.0,0,0,420.0
16597885,0,59.0,5.0,4.0,0,0,5000.0
16601653,1,59.0,12.0,3.0,0,0,6000.0
16605039,0,42.0,6.0,9.0,0,0,34052.66
16607104,0,69.0,10.0,3.0,1,1,7500.0
16617282,0,46.0,11.0,5.0,1,1,600.0
16622642,0,78.0,3.0,2.0,0,0,4000.0
16623703,0,77.0,8.0,27.0,0,0,6000.0
16628268,0,65.0,7.0,11.0,0,0,6000.0
16631439,0,59.0,15.0,3.0,0,0,30554.14
16632001,0,41.0,4.0,8.0,0,0,6000.01
16654331,0,46.0,12.0,3.0,0,0,35.0
16658582,0,39.0,6.0,3.0,1,1,6000.0
16667581,1,54.0,8.0,9.0,0,0,3000.01
16670922,0,59.0,13.0,4.0,0,0,6107.64
16691466,0,77.0,12.0,8.0,0,0,12000.01
16709055,0,61.0,10.0,20.0,1,1,4000.0
16713907,1,56.0,6.0,5.0,1,1,6000.0
16716183,0,43.0,11.0,10.0,1,1,1100.01
16717422,0,71.0,10.0,11.0,0,0,5000.0
16719123,0,50.0,10.0,6.0,0,0,1000.0
16723988,0,59.0,3.0,3.0,0,0,20774.67
16726545,0,69.0,20.0,4.0,1,1,7899.74
16733282,1,47.0,14.0,6.0,0,0,5000.0
16738705,0,47.0,11.0,5.0,0,0,4295.95
16740467,0,56.0,10.0,4.0,0,0,15000.0
16758420,1,61.0,11.0,11.0,0,0,18000.0
16777743,0,46.0,17.0,8.0,2,1,1000.0
16783484,0,70.0,5.0,6.0,0,0,3000.0
16786092,0,71.0,8.0,9.0,0,0,2150.0
16820134,0,28.0,10.0,10.0,1,1,8796.78
16823206,0,55.0,10.0,5.0,0,0,2000.0
16827287,1,40.0,7.0,9.0,0,0,1320.0
16838106,0,68.0,8.0,7.0,0,0,3647.2
16839269,1,33.0,3.0,4.0,1,1,420.0
16847199,0,59.0,14.0,6.0,2,1,10000.0
16850831,1,63.0,11.0,9.0,0,0,7500.0
16861221,1,58.0,11.0,6.0,0,0,1000.0
16863259,1,55.0,7.0,4.0,0,0,1000.0
16863984,0,74.0,11.0,2.0,0,0,150.0
16866266,0,67.0,9.0,12.0,0,0,55967.02
16866703,1,50.0,8.0,2.0,0,0,3150.0
16871340,0,69.0,7.0,3.0,0,0,2000.0
16875354,0,52.0,9.0,8.0,1,1,4884.25
16876334,1,44.0,11.0,4.0,0,0,3000.0
16881958,0,36.0,14.0,6.0,1,1,6000.0
16886186,1,57.0,7.0,4.0,0,0,45000.0
16887301,1,53.0,9.0,4.0,0,0,4000.0
16898400,0,64.0,7.0,24.0,0,0,3500.0
16899482,1,73.0,10.0,5.0,0,0,2000.0
16899962,1,77.0,9.0,5.0,1,1,1026.23
16901681,0,40.0,10.0,7.0,1,1,50.0
16903994,0,62.0,7.0,2.0,0,0,3000.0
16909321,1,44.0,2.0,2.0,0,0,300.0
16918037,0,64.0,7.0,11.0,0,0,11000.0
16920236,1,71.0,10.0,7.0,0,0,10000.0
16950593,0,66.0,9.0,11.0,1,1,3000.0
16957083,1,72.0,4.0,18.0,0,0,6000.0
16965396,0,72.0,5.0,5.0,0,0,3000.0
16966554,0,70.0,11.0,8.0,0,0,9000.0
16968719,0,56.0,13.0,8.0,1,1,20000.0
16977939,0,31.0,6.0,6.0,1,1,3664.59
16986237,1,73.0,8.0,4.0,0,0,6000.0
16989066,1,40.0,10.0,2.0,0,0,100.0
16995716,1,53.0,11.0,4.0,0,0,5000.0
17007399,1,55.0,16.0,9.0,0,0,1000.0
17017718,0,65.0,11.0,8.0,1,1,1000.0
17018560,0,59.0,3.0,7.0,0,0,14026.67
17021162,0,73.0,11.0,3.0,0,0,1864.04
17038626,0,62.0,9.0,5.0,0,0,1000.0
17039010,0,42.0,9.0,6.0,0,0,2000.0
17039312,0,59.0,12.0,2.0,1,1,1000.0
17049229,0,46.0,10.0,8.0,0,0,4884.26
17052211,0,60.0,5.0,8.0,0,0,9000.0
17053781,0,65.0,5.0,5.0,1,1,1000.0
17055881,1,71.0,3.0,26.0,0,0,2000.0
17056071,0,46.0,5.0,15.0,1,1,25000.0
17060826,0,75.0,7.0,4.0,0,0,1000.0
17062268,0,60.0,7.0,7.0,0,0,3026.67
17062764,1,56.0,6.0,7.0,0,0,324.48
17064775,1,76.0,11.0,5.0,0,0,600.0
17065275,0,76.0,11.0,4.0,0,0,2500.0
17067316,0,51.0,3.0,13.0,0,0,800.0
17068320,0,39.0,9.0,2.0,1,1,6000.0
17068991,0,66.0,7.0,6.0,0,0,12053.35
17069459,0,60.0,9.0,3.0,1,1,6220.0
17071100,1,76.0,8.0,2.0,0,0,8920.0
17072344,0,53.0,8.0,2.0,0,0,6000.0
17074606,1,32.0,10.0,5.0,0,0,420.01
17077583,0,59.0,5.0,7.0,0,0,1017.94
17079055,0,55.0,11.0,7.0,0,0,50.0
17089808,0,79.0,11.0,7.0,1,1,48212.02
17093996,1,61.0,9.0,9.0,0,0,11400.0
17094453,0,61.0,10.0,11.0,0,0,7100.0
17095557,0,59.0,9.0,11.0,0,0,50.0
17102995,0,73.0,8.0,30.0,1,1,2000.0
17104750,0,73.0,12.0,9.0,1,1,10000.0
17105625,0,73.0,22.0,5.0,1,1,6000.0
17106583,1,53.0,5.0,23.0,0,0,6000.0
17109167,0,60.0,12.0,9.0,0,0,1000.0
17114411,0,47.0,8.0,8.0,0,0,3000.01
17115493,1,66.0,7.0,5.0,0,0,2000.0
17117690,0,61.0,9.0,3.0,0,0,6107.64
17118417,0,44.0,9.0,8.0,1,1,7653.35
17121256,0,58.0,12.0,10.0,0,0,50.0
17123720,0,74.0,7.0,5.0,0,0,6315.0
17128226,1,73.0,6.0,4.0,0,0,9000.0
17128331,1,48.0,6.0,11.0,0,0,245.61
17134404,0,42.0,7.0,12.0,0,0,15000.0
17137896,1,62.0,8.0,2.0,0,0,6000.0
17144507,0,79.0,11.0,5.0,1,1,6000.0
17148626,1,68.0,11.0,5.0,1,1,1000.0
17148669,0,69.0,9.0,8.0,0,0,300.0
17149746,0,54.0,19.0,5.0,2,1,6000.0
17155819,0,45.0,7.0,8.0,0,0,3500.0
17156998,0,48.0,11.0,5.0,0,0,3000.0
17157927,0,69.0,7.0,5.0,0,0,6053.35
17158125,1,67.0,9.0,7.0,0,0,11053.35
17158397,0,72.0,13.0,20.0,1,1,3000.0
17158478,1,61.0,8.0,7.0,0,0,6053.35
17164877,0,40.0,11.0,4.0,1,1,11000.0
